기준일자,기준시,본부명,전력사용량(MWh),고객호수
2022-10-27,6,남서울본부,1632,837304
2022-10-27,6,서울본부,1278,825531
2022-10-27,7,남서울본부,1869,836803
2022-10-27,7,서울본부,1466,825222
2022-10-27,8,남서울본부,2173,835993
2022-10-27,8,서울본부,1706,825484
2022-10-27,9,남서울본부,2410,837227
2022-10-27,9,서울본부,1903,824862
2022-10-27,10,남서울본부,2539,838332
2022-10-27,10,서울본부,2021,824734
2022-10-27,11,남서울본부,2587,838930
2022-10-27,11,서울본부,2070,825202
2022-10-27,12,남서울본부,2572,839058
2022-10-27,12,서울본부,2059,824594
2022-10-27,13,남서울본부,2552,839412
2022-10-27,13,서울본부,2025,824453
2022-10-27,14,남서울본부,2560,838703
2022-10-27,14,서울본부,2042,824083
2022-10-27,15,남서울본부,2560,839253
2022-10-27,15,서울본부,2038,824237
2022-10-27,16,남서울본부,2556,839350
2022-10-27,16,서울본부,2024,824287
2022-10-27,17,남서울본부,2575,839819
2022-10-27,17,서울본부,2036,824549
2022-10-27,18,남서울본부,2632,840116
2022-10-27,18,서울본부,2087,824445
2022-10-27,19,남서울본부,2624,839666
2022-10-27,19,서울본부,2082,824369
2022-10-27,20,남서울본부,2541,839345
2022-10-27,20,서울본부,2014,824914
2022-10-27,21,남서울본부,2416,839571
2022-10-27,21,서울본부,1918,825321
2022-10-27,22,남서울본부,2265,839355
2022-10-27,22,서울본부,1810,826163
2022-10-27,23,남서울본부,2067,838983
2022-10-27,23,서울본부,1661,826430
2022-10-27,24,남서울본부,1908,838684
2022-10-27,24,서울본부,1525,826469
2022-10-28,1,남서울본부,1739,837760
2022-10-28,1,서울본부,1380,826589
2022-10-28,2,남서울본부,1594,832286
2022-10-28,2,서울본부,1257,827302
2022-10-28,3,남서울본부,1527,831576
2022-10-28,3,서울본부,1196,827352
2022-10-28,4,남서울본부,1496,835686
2022-10-28,4,서울본부,1166,827772
2022-10-28,5,남서울본부,1513,834868
2022-10-28,5,서울본부,1182,827892
2022-10-28,6,남서울본부,1633,834198
2022-10-28,6,서울본부,1279,827361
2022-10-28,7,남서울본부,1865,833026
2022-10-28,7,서울본부,1463,826888
2022-10-28,8,남서울본부,2167,830775
2022-10-28,8,서울본부,1704,826941
2022-10-28,9,남서울본부,2406,831575
2022-10-28,9,서울본부,1899,827240
2022-10-28,10,남서울본부,2533,830580
2022-10-28,10,서울본부,2012,827196
2022-10-28,11,남서울본부,2578,830379
2022-10-28,11,서울본부,2052,827039
2022-10-28,12,남서울본부,2566,829358
2022-10-28,12,서울본부,2042,827492
2022-10-28,13,남서울본부,2559,828294
2022-10-28,13,서울본부,2018,827479
2022-10-28,14,남서울본부,2559,827234
2022-10-28,14,서울본부,2022,827172
2022-10-28,15,남서울본부,2554,826529
2022-10-28,15,서울본부,2028,827202
2022-10-28,16,남서울본부,2547,826090
2022-10-28,16,서울본부,2016,827271
2022-10-28,17,남서울본부,2557,825625
2022-10-28,17,서울본부,2023,827427
2022-10-28,18,남서울본부,2597,824941
2022-10-28,18,서울본부,2057,827308
2022-10-28,19,남서울본부,2578,824126
2022-10-28,19,서울본부,2047,827268
2022-10-28,20,남서울본부,2487,823553
2022-10-28,20,서울본부,1969,827318
2022-10-28,21,남서울본부,2361,823216
2022-10-28,21,서울본부,1875,828555
2022-10-28,22,남서울본부,2221,820872
2022-10-28,22,서울본부,1768,828414
2022-10-28,23,남서울본부,2035,820710
2022-10-28,23,서울본부,1629,828505
2022-10-28,24,남서울본부,1893,823040
2022-10-28,24,서울본부,1517,828704
2022-10-29,1,남서울본부,1736,823187
2022-10-29,1,서울본부,1384,828829
2022-10-29,2,남서울본부,1592,823511
2022-10-29,2,서울본부,1257,829610
2022-10-29,3,남서울본부,1518,820250
2022-10-29,3,서울본부,1188,829817
2022-10-29,4,남서울본부,1479,819659
2022-10-29,4,서울본부,1156,829721
2022-10-29,5,남서울본부,1442,576189
2022-10-29,5,서울본부,1161,829792
2022-10-29,6,남서울본부,1561,823097
2022-10-29,6,서울본부,1217,829564
2022-10-29,7,남서울본부,1667,822857
2022-10-29,7,서울본부,1307,828585
2022-10-29,8,남서울본부,1810,820972
2022-10-29,8,서울본부,1423,828981
2022-10-29,9,남서울본부,1977,822411
2022-10-29,9,서울본부,1559,829191
2022-10-29,10,남서울본부,2107,823288
2022-10-29,10,서울본부,1674,829498
2022-10-29,11,남서울본부,2181,823370
2022-10-29,11,서울본부,1740,829638
2022-10-29,12,남서울본부,2190,823184
2022-10-29,12,서울본부,1751,829590
2022-10-29,13,남서울본부,2195,822639
2022-10-29,13,서울본부,1745,829179
2022-10-29,14,남서울본부,2180,821948
2022-10-29,14,서울본부,1730,828942
2022-10-29,15,남서울본부,2163,822700
2022-10-29,15,서울본부,1716,829031
2022-10-29,16,남서울본부,2148,821760
2022-10-29,16,서울본부,1705,828741
2022-10-29,17,남서울본부,2164,823141
2022-10-29,17,서울본부,1710,828890
2022-10-29,18,남서울본부,2229,823090
2022-10-29,18,서울본부,1764,828902
2022-10-29,19,남서울본부,2275,822965
2022-10-29,19,서울본부,1811,828620
2022-10-29,20,남서울본부,2250,822975
2022-10-29,20,서울본부,1783,829231
2022-10-29,21,남서울본부,2185,822376
2022-10-29,21,서울본부,1729,829263
2022-10-29,22,남서울본부,2080,822303
2022-10-29,22,서울본부,1656,829152
2022-10-29,23,남서울본부,1941,823262
2022-10-29,23,서울본부,1552,829305
2022-10-29,24,남서울본부,1826,823368
2022-10-29,24,서울본부,1450,829388
2022-10-30,1,남서울본부,1670,823269
2022-10-30,1,서울본부,1315,829543
2022-10-30,2,남서울본부,1560,821565
2022-10-30,2,서울본부,1220,829554
2022-10-30,3,남서울본부,1489,821703
2022-10-30,3,서울본부,1160,829865
2022-10-30,4,남서울본부,1450,823512
2022-10-30,4,서울본부,1129,830133
2022-10-30,5,남서울본부,1451,823367
2022-10-30,5,서울본부,1129,830005
2022-10-30,6,남서울본부,1505,823586
2022-10-30,6,서울본부,1174,829722
2022-10-30,7,남서울본부,1597,822238
2022-10-30,7,서울본부,1245,828423
2022-10-30,8,남서울본부,1714,820899
2022-10-30,8,서울본부,1344,828387
2022-10-30,9,남서울본부,1845,823178
2022-10-30,9,서울본부,1457,828295
2022-10-30,10,남서울본부,1950,822492
2022-10-30,10,서울본부,1548,828574
2022-10-30,11,남서울본부,2031,822762
2022-10-30,11,서울본부,1616,829228
2022-10-30,12,남서울본부,2050,823998
2022-10-30,12,서울본부,1626,829366
2022-10-30,13,남서울본부,2077,828434
2022-10-30,13,서울본부,1640,829402
2022-10-30,14,남서울본부,2082,831145
2022-10-30,14,서울본부,1640,829549
2022-10-30,15,남서울본부,2078,834366
2022-10-30,15,서울본부,1638,829542
2022-10-30,16,남서울본부,2083,838586
2022-10-30,16,서울본부,1640,829441
2022-10-30,17,남서울본부,2116,841428
2022-10-30,17,서울본부,1666,829608
2022-10-30,18,남서울본부,2215,841705
2022-10-30,18,서울본부,1752,829053
2022-10-30,19,남서울본부,2299,841794
2022-10-30,19,서울본부,1826,828872
2022-10-30,20,남서울본부,2279,842168
2022-10-30,20,서울본부,1813,829176
2022-10-30,21,남서울본부,2219,842103
2022-10-30,21,서울본부,1760,829357
2022-10-30,22,남서울본부,2113,841841
2022-10-30,22,서울본부,1677,829215
2022-10-30,23,남서울본부,1952,840059
2022-10-30,23,서울본부,1553,829233
2022-10-30,24,남서울본부,1812,840278
2022-10-30,24,서울본부,1439,829305
2022-10-31,1,남서울본부,1647,842316
2022-10-31,1,서울본부,1295,829625
2022-10-31,2,남서울본부,1540,842429
2022-10-31,2,서울본부,1193,829746
2022-10-31,3,남서울본부,1480,842752
2022-10-31,3,서울본부,1139,829895
2022-10-31,4,남서울본부,1450,841995
2022-10-31,4,서울본부,1114,829861
2022-10-31,5,남서울본부,1472,841228
2022-10-31,5,서울본부,1132,829544
2022-10-31,6,남서울본부,1592,834505
2022-10-31,6,서울본부,1235,829570
2022-10-31,7,남서울본부,1837,833889
2022-10-31,7,서울본부,1427,829393
2022-10-31,8,남서울본부,2141,838937
2022-10-31,8,서울본부,1668,829106
2022-10-31,9,남서울본부,2373,841048
2022-10-31,9,서울본부,1865,828933
2022-10-31,10,남서울본부,2503,841857
2022-10-31,10,서울본부,1984,829078
2022-10-31,11,남서울본부,2549,842643
2022-10-31,11,서울본부,2029,829216
2022-10-31,12,남서울본부,2540,842679
2022-10-31,12,서울본부,2026,829483
2022-10-31,13,남서울본부,2540,842786
2022-10-31,13,서울본부,2002,829226
2022-10-31,14,남서울본부,2567,842447
2022-10-31,14,서울본부,2017,829175
2022-10-31,15,남서울본부,2562,842847
2022-10-31,15,서울본부,2024,829183
2022-10-31,16,남서울본부,2550,842526
2022-10-31,16,서울본부,2018,828740
2022-10-31,17,남서울본부,2575,842623
2022-10-31,17,서울본부,2026,828314
2022-10-31,18,남서울본부,2648,841462
2022-10-31,18,서울본부,2078,828475
2022-10-31,19,남서울본부,2626,841547
2022-10-31,19,서울본부,2068,828518
2022-10-31,20,남서울본부,2533,840937
2022-10-31,20,서울본부,1994,828485
2022-10-31,21,남서울본부,2402,842245
2022-10-31,21,서울본부,1895,828477
2022-10-31,22,남서울본부,2246,843332
2022-10-31,22,서울본부,1781,828152
2022-10-31,23,남서울본부,2054,843466
2022-10-31,23,서울본부,1635,828722
2022-10-31,24,남서울본부,1886,842410
2022-10-31,24,서울본부,1501,829066
2022-11-01,1,남서울본부,1712,841780
2022-11-01,1,서울본부,1353,829038
2022-11-01,2,남서울본부,1574,840850
2022-11-01,2,서울본부,1233,829994
2022-11-01,3,남서울본부,1504,833285
2022-11-01,3,서울본부,1180,830036
2022-11-01,4,남서울본부,1462,746742
2022-11-01,4,서울본부,1129,685549
2022-11-01,5,남서울본부,1479,750353
2022-11-01,5,서울본부,1147,708459
2022-11-01,6,남서울본부,1607,828661
2022-11-01,6,서울본부,1247,824924
2022-11-01,7,남서울본부,1843,831306
2022-11-01,7,서울본부,1434,825299
2022-11-01,8,남서울본부,2150,830548
2022-11-01,8,서울본부,1669,826215
2022-11-01,9,남서울본부,2396,830209
2022-11-01,9,서울본부,1872,824440
2022-11-01,10,남서울본부,2524,821169
2022-11-01,10,서울본부,1982,824114
2022-11-01,11,남서울본부,2576,825862
2022-11-01,11,서울본부,2032,825127
2022-11-01,12,남서울본부,2572,838461
2022-11-01,12,서울본부,2040,826166
2022-11-01,13,남서울본부,2566,837868
2022-11-01,13,서울본부,2018,824289
2022-11-01,14,남서울본부,2565,836702
2022-11-01,14,서울본부,2006,822823
2022-11-01,15,남서울본부,2549,837166
2022-11-01,15,서울본부,1999,823262
2022-11-01,16,남서울본부,2545,839049
2022-11-01,16,서울본부,1995,824513
2022-11-01,17,남서울본부,2565,840259
2022-11-01,17,서울본부,2008,825304
2022-11-01,18,남서울본부,2634,840558
2022-11-01,18,서울본부,2067,825810
2022-11-01,19,남서울본부,2626,841313
2022-11-01,19,서울본부,2070,825385
2022-11-01,20,남서울본부,2534,840601
2022-11-01,20,서울본부,1998,824347
2022-11-01,21,남서울본부,2405,840652
2022-11-01,21,서울본부,1900,824994
2022-11-01,22,남서울본부,2253,840320
2022-11-01,22,서울본부,1781,824454
2022-11-01,23,남서울본부,2051,839725
2022-11-01,23,서울본부,1629,824059
2022-11-01,24,남서울본부,1884,842604
2022-11-01,24,서울본부,1498,826786
2022-11-02,1,남서울본부,1715,843811
2022-11-02,1,서울본부,1351,827764
2022-11-02,2,남서울본부,1576,843805
2022-11-02,2,서울본부,1236,828724
2022-11-02,3,남서울본부,1511,844529
2022-11-02,3,서울본부,1174,826308
2022-11-02,4,남서울본부,1487,844657
2022-11-02,4,서울본부,1152,826530
2022-11-02,5,남서울본부,1508,844786
2022-11-02,5,서울본부,1167,828872
2022-11-02,6,남서울본부,1634,844461
2022-11-02,6,서울본부,1267,828521
2022-11-02,7,남서울본부,1874,842872
2022-11-02,7,서울본부,1456,828128
2022-11-02,8,남서울본부,2182,841175
2022-11-02,8,서울본부,1701,828073
2022-11-02,9,남서울본부,2431,844844
2022-11-02,9,서울본부,1912,828390
2022-11-02,10,남서울본부,2560,843690
2022-11-02,10,서울본부,2024,828852
2022-11-02,11,남서울본부,2610,840085
2022-11-02,11,서울본부,2062,828976
2022-11-02,12,남서울본부,2587,845190
2022-11-02,12,서울본부,2056,828595
2022-11-02,13,남서울본부,2573,845583
2022-11-02,13,서울본부,2023,828780
2022-11-02,14,남서울본부,2579,836335
2022-11-02,14,서울본부,2028,829268
2022-11-02,15,남서울본부,2580,838711
2022-11-02,15,서울본부,2032,829715
2022-11-02,16,남서울본부,2576,845175
2022-11-02,16,서울본부,2019,830619
2022-11-02,17,남서울본부,2598,846957
2022-11-02,17,서울본부,2030,830374
2022-11-02,18,남서울본부,2661,847225
2022-11-02,18,서울본부,2090,830286
2022-11-02,19,남서울본부,2648,843752
2022-11-02,19,서울본부,2082,830520
2022-11-02,20,남서울본부,2560,840445
2022-11-02,20,서울본부,2022,830946
2022-11-02,21,남서울본부,2431,844260
2022-11-02,21,서울본부,1925,831591
2022-11-02,22,남서울본부,2280,847892
2022-11-02,22,서울본부,1814,832607
2022-11-02,23,남서울본부,2082,848109
2022-11-02,23,서울본부,1659,832680
2022-11-02,24,남서울본부,1905,848314
2022-11-02,24,서울본부,1523,832779
2022-11-03,1,남서울본부,1732,842025
2022-11-03,1,서울본부,1374,833210
2022-11-03,2,남서울본부,1592,843531
2022-11-03,2,서울본부,1247,833080
2022-11-03,3,남서울본부,1526,845168
2022-11-03,3,서울본부,1188,833331
2022-11-03,4,남서울본부,1498,843365
2022-11-03,4,서울본부,1161,833433
2022-11-03,5,남서울본부,1522,842846
2022-11-03,5,서울본부,1177,833279
2022-11-03,6,남서울본부,1642,843976
2022-11-03,6,서울본부,1275,833129
2022-11-03,7,남서울본부,1884,849381
2022-11-03,7,서울본부,1472,832589
2022-11-03,8,남서울본부,2192,847993
2022-11-03,8,서울본부,1717,832908
2022-11-03,9,남서울본부,2461,849675
2022-11-03,9,서울본부,1942,832930
2022-11-03,10,남서울본부,2602,849933
2022-11-03,10,서울본부,2054,833370
2022-11-03,11,남서울본부,2663,850079
2022-11-03,11,서울본부,2102,833146
2022-11-03,12,남서울본부,2663,849867
2022-11-03,12,서울본부,2106,833433
2022-11-03,13,남서울본부,2659,849701
2022-11-03,13,서울본부,2086,833224
2022-11-03,14,남서울본부,2684,850248
2022-11-03,14,서울본부,2110,833178
2022-11-03,15,남서울본부,2696,849954
2022-11-03,15,서울본부,2126,833010
2022-11-03,16,남서울본부,2674,850098
2022-11-03,16,서울본부,2110,832830
2022-11-03,17,남서울본부,2672,850337
2022-11-03,17,서울본부,2100,832756
2022-11-03,18,남서울본부,2710,850291
2022-11-03,18,서울본부,2141,832469
2022-11-03,19,남서울본부,2676,850194
2022-11-03,19,서울본부,2112,832232
2022-11-03,20,남서울본부,2585,850199
2022-11-03,20,서울본부,2045,832607
2022-11-03,21,남서울본부,2453,850506
2022-11-03,21,서울본부,1951,833121
2022-11-03,22,남서울본부,2298,850662
2022-11-03,22,서울본부,1837,833501
2022-11-03,23,남서울본부,2096,850959
2022-11-03,23,서울본부,1679,833892
2022-11-03,24,남서울본부,1921,850800
2022-11-03,24,서울본부,1543,833794
2022-11-04,1,남서울본부,1752,850004
2022-11-04,1,서울본부,1391,833782
2022-11-04,2,남서울본부,1614,851305
2022-11-04,2,서울본부,1265,834496
2022-11-04,3,남서울본부,1546,851391
2022-11-04,3,서울본부,1207,834532
2022-11-04,4,남서울본부,1518,851040
2022-11-04,4,서울본부,1182,834331
2022-11-04,5,남서울본부,1544,851077
2022-11-04,5,서울본부,1201,834333
2022-11-04,6,남서울본부,1673,851033
2022-11-04,6,서울본부,1306,834135
2022-11-04,7,남서울본부,1930,850715
2022-11-04,7,서울본부,1513,833777
2022-11-04,8,남서울본부,2279,849348
2022-11-04,8,서울본부,1787,834127
2022-11-04,9,남서울본부,2595,851112
2022-11-04,9,서울본부,2035,834041
2022-11-04,10,남서울본부,2785,851365
2022-11-04,10,서울본부,2200,834031
2022-11-04,11,남서울본부,2847,851468
2022-11-04,11,서울본부,2248,834377
2022-11-04,12,남서울본부,2819,851324
2022-11-04,12,서울본부,2234,834336
2022-11-04,13,남서울본부,2790,851568
2022-11-04,13,서울본부,2192,834048
2022-11-04,14,남서울본부,2771,851324
2022-11-04,14,서울본부,2180,834030
2022-11-04,15,남서울본부,2744,849868
2022-11-04,15,서울본부,2163,833822
2022-11-04,16,남서울본부,2717,851701
2022-11-04,16,서울본부,2135,832917
2022-11-04,17,남서울본부,2716,851691
2022-11-04,17,서울본부,2131,832982
2022-11-04,18,남서울본부,2757,849599
2022-11-04,18,서울본부,2177,833142
2022-11-04,19,남서울본부,2718,849816
2022-11-04,19,서울본부,2145,832855
2022-11-04,20,남서울본부,2584,851716
2022-11-04,20,서울본부,2051,833135
2022-11-04,21,남서울본부,2450,851378
2022-11-04,21,서울본부,1948,833199
2022-11-04,22,남서울본부,2294,852447
2022-11-04,22,서울본부,1834,833717
2022-11-04,23,남서울본부,2094,852661
2022-11-04,23,서울본부,1681,834049
2022-11-04,24,남서울본부,1937,851860
2022-11-04,24,서울본부,1548,834197
2022-11-05,1,남서울본부,1778,852576
2022-11-05,1,서울본부,1408,834130
2022-11-05,2,남서울본부,1639,853185
2022-11-05,2,서울본부,1280,833522
2022-11-05,3,남서울본부,1568,853180
2022-11-05,3,서울본부,1215,832796
2022-11-05,4,남서울본부,1534,853288
2022-11-05,4,서울본부,1184,829042
2022-11-05,5,남서울본부,1548,846714
2022-11-05,5,서울본부,1167,769216
2022-11-05,6,남서울본부,1622,846013
2022-11-05,6,서울본부,1257,834195
2022-11-05,7,남서울본부,1747,852070
2022-11-05,7,서울본부,1355,834395
2022-11-05,8,남서울본부,1898,843371
2022-11-05,8,서울본부,1477,834713
2022-11-05,9,남서울본부,2087,844949
2022-11-05,9,서울본부,1632,834786
2022-11-05,10,남서울본부,2246,852084
2022-11-05,10,서울본부,1773,834770
2022-11-05,11,남서울본부,2336,852197
2022-11-05,11,서울본부,1841,834982
2022-11-05,12,남서울본부,2335,847778
2022-11-05,12,서울본부,1844,834972
2022-11-05,13,남서울본부,2318,847878
2022-11-05,13,서울본부,1820,835124
2022-11-05,14,남서울본부,2283,852595
2022-11-05,14,서울본부,1790,834879
2022-11-05,15,남서울본부,2251,852441
2022-11-05,15,서울본부,1764,834732
2022-11-05,16,남서울본부,2227,852353
2022-11-05,16,서울본부,1747,834832
2022-11-05,17,남서울본부,2239,852209
2022-11-05,17,서울본부,1758,834849
2022-11-05,18,남서울본부,2321,851727
2022-11-05,18,서울본부,1821,834416
2022-11-05,19,남서울본부,2374,852080
2022-11-05,19,서울본부,1861,834334
2022-11-05,20,남서울본부,2338,852125
2022-11-05,20,서울본부,1831,834407
2022-11-05,21,남서울본부,2266,852223
2022-11-05,21,서울본부,1779,835278
2022-11-05,22,남서울본부,2150,852323
2022-11-05,22,서울본부,1700,835796
2022-11-05,23,남서울본부,1995,852460
2022-11-05,23,서울본부,1591,835924
2022-11-05,24,남서울본부,1865,852452
2022-11-05,24,서울본부,1479,836044
2022-11-06,1,남서울본부,1698,852417
2022-11-06,1,서울본부,1336,836190
2022-11-06,2,남서울본부,1585,852457
2022-11-06,2,서울본부,1232,836134
2022-11-06,3,남서울본부,1518,845412
2022-11-06,3,서울본부,1172,836038
2022-11-06,4,남서울본부,1463,764882
2022-11-06,4,서울본부,1145,836092
2022-11-06,5,남서울본부,1490,852457
2022-11-06,5,서울본부,1148,836224
2022-11-06,6,남서울본부,1552,852837
2022-11-06,6,서울본부,1198,836427
2022-11-06,7,남서울본부,1654,852322
2022-11-06,7,서울본부,1284,835872
2022-11-06,8,남서울본부,1777,850867
2022-11-06,8,서울본부,1385,835913
2022-11-06,9,남서울본부,1921,852314
2022-11-06,9,서울본부,1498,835891
2022-11-06,10,남서울본부,2038,852200
2022-11-06,10,서울본부,1596,835961
2022-11-06,11,남서울본부,2120,852329
2022-11-06,11,서울본부,1669,836011
2022-11-06,12,남서울본부,2126,851934
2022-11-06,12,서울본부,1677,835665
2022-11-06,13,남서울본부,2146,851941
2022-11-06,13,서울본부,1681,835540
2022-11-06,14,남서울본부,2137,852199
2022-11-06,14,서울본부,1672,835710
2022-11-06,15,남서울본부,2126,852169
2022-11-06,15,서울본부,1681,835632
2022-11-06,16,남서울본부,2128,851527
2022-11-06,16,서울본부,1685,835714
2022-11-06,17,남서울본부,2165,851534
2022-11-06,17,서울본부,1711,835413
2022-11-06,18,남서울본부,2274,848521
2022-11-06,18,서울본부,1807,835304
2022-11-06,19,남서울본부,2357,850950
2022-11-06,19,서울본부,1877,835299
2022-11-06,20,남서울본부,2337,851224
2022-11-06,20,서울본부,1862,835619
2022-11-06,21,남서울본부,2272,851454
2022-11-06,21,서울본부,1812,835649
2022-11-06,22,남서울본부,2153,851947
2022-11-06,22,서울본부,1734,835652
2022-11-06,23,남서울본부,1996,852108
2022-11-06,23,서울본부,1612,835738
2022-11-06,24,남서울본부,1842,851918
2022-11-06,24,서울본부,1489,835892
2022-11-07,1,남서울본부,1672,845219
2022-11-07,1,서울본부,1342,836103
2022-11-07,2,남서울본부,1562,844725
2022-11-07,2,서울본부,1242,836139
2022-11-07,3,남서울본부,1505,845379
2022-11-07,3,서울본부,1188,836074
2022-11-07,4,남서울본부,1480,845385
2022-11-07,4,서울본부,1167,835949
2022-11-07,5,남서울본부,1508,851605
2022-11-07,5,서울본부,1184,836224
2022-11-07,6,남서울본부,1636,851861
2022-11-07,6,서울본부,1287,835896
2022-11-07,7,남서울본부,1893,851831
2022-11-07,7,서울본부,1490,835494
2022-11-07,8,남서울본부,2241,850236
2022-11-07,8,서울본부,1763,835567
2022-11-07,9,남서울본부,2533,839238
2022-11-07,9,서울본부,2015,835454
2022-11-07,10,남서울본부,2707,841992
2022-11-07,10,서울본부,2160,835974
2022-11-07,11,남서울본부,2772,851759
2022-11-07,11,서울본부,2219,835749
2022-11-07,12,남서울본부,2760,851999
2022-11-07,12,서울본부,2212,835653
2022-11-07,13,남서울본부,2735,851995
2022-11-07,13,서울본부,2187,835708
2022-11-07,14,남서울본부,2698,850123
2022-11-07,14,서울본부,2154,835885
2022-11-07,15,남서울본부,2671,849639
2022-11-07,15,서울본부,2131,835860
2022-11-07,16,남서울본부,2672,851027
2022-11-07,16,서울본부,2124,835944
2022-11-07,17,남서울본부,2690,851411
2022-11-07,17,서울본부,2137,835723
2022-11-07,18,남서울본부,2699,852387
2022-11-07,18,서울본부,2157,835529
2022-11-07,19,남서울본부,2690,852376
2022-11-07,19,서울본부,2142,835740
2022-11-07,20,남서울본부,2588,852311
2022-11-07,20,서울본부,2064,835735
2022-11-07,21,남서울본부,2453,852122
2022-11-07,21,서울본부,1971,835865
2022-11-07,22,남서울본부,2291,852528
2022-11-07,22,서울본부,1854,835857
2022-11-07,23,남서울본부,2089,853065
2022-11-07,23,서울본부,1689,836405
2022-11-07,24,남서울본부,1909,852937
2022-11-07,24,서울본부,1548,836885
2022-11-08,1,남서울본부,1741,863546
2022-11-08,1,서울본부,1409,851117
2022-11-08,2,남서울본부,1595,863737
2022-11-08,2,서울본부,1280,851762
2022-11-08,3,남서울본부,1524,864424
2022-11-08,3,서울본부,1218,851701
2022-11-08,4,남서울본부,1498,864362
2022-11-08,4,서울본부,1193,851470
2022-11-08,5,남서울본부,1522,864722
2022-11-08,5,서울본부,1210,851839
2022-11-08,6,남서울본부,1645,864518
2022-11-08,6,서울본부,1311,852890
2022-11-08,7,남서울본부,1901,864033
2022-11-08,7,서울본부,1507,852231
2022-11-08,8,남서울본부,2230,864004
2022-11-08,8,서울본부,1762,852584
2022-11-08,9,남서울본부,2498,864020
2022-11-08,9,서울본부,1987,852515
2022-11-08,10,남서울본부,2651,864443
2022-11-08,10,서울본부,2117,852167
2022-11-08,11,남서울본부,2708,864458
2022-11-08,11,서울본부,2152,852011
2022-11-08,12,남서울본부,2686,854349
2022-11-08,12,서울본부,2144,852090
2022-11-08,13,남서울본부,2663,854292
2022-11-08,13,서울본부,2116,852210
2022-11-08,14,남서울본부,2659,862028
2022-11-08,14,서울본부,2107,851941
2022-11-08,15,남서울본부,2649,864223
2022-11-08,15,서울본부,2106,852117
2022-11-08,16,남서울본부,2636,863638
2022-11-08,16,서울본부,2096,851958
2022-11-08,17,남서울본부,2654,863820
2022-11-08,17,서울본부,2101,851666
2022-11-08,18,남서울본부,2714,861997
2022-11-08,18,서울본부,2158,851531
2022-11-08,19,남서울본부,2687,861945
2022-11-08,19,서울본부,2140,851602
2022-11-08,20,남서울본부,2592,864111
2022-11-08,20,서울본부,2061,851477
2022-11-08,21,남서울본부,2459,863050
2022-11-08,21,서울본부,1978,851434
2022-11-08,22,남서울본부,2304,864105
2022-11-08,22,서울본부,1867,851677
2022-11-08,23,남서울본부,2102,864322
2022-11-08,23,서울본부,1704,850668
2022-11-08,24,남서울본부,1926,864138
2022-11-08,24,서울본부,1572,852296
2022-11-09,1,남서울본부,1751,864130
2022-11-09,1,서울본부,1420,852319
2022-11-09,2,남서울본부,1605,864685
2022-11-09,2,서울본부,1290,851994
2022-11-09,3,남서울본부,1537,864219
2022-11-09,3,서울본부,1160,524042
2022-11-09,4,남서울본부,1514,864584
2022-11-09,4,서울본부,1207,853059
2022-11-09,5,남서울본부,1540,864761
2022-11-09,5,서울본부,1226,853060
2022-11-09,6,남서울본부,1666,865361
2022-11-09,6,서울본부,1325,853539
2022-11-09,7,남서울본부,1921,864907
2022-11-09,7,서울본부,1518,853252
2022-11-09,8,남서울본부,2247,864948
2022-11-09,8,서울본부,1771,853369
2022-11-09,9,남서울본부,2518,865152
2022-11-09,9,서울본부,2003,853426
2022-11-09,10,남서울본부,2681,865218
2022-11-09,10,서울본부,2140,853008
2022-11-09,11,남서울본부,2733,865494
2022-11-09,11,서울본부,2182,852737
2022-11-09,12,남서울본부,2708,862019
2022-11-09,12,서울본부,2165,852647
2022-11-09,13,남서울본부,2687,865428
2022-11-09,13,서울본부,2141,852637
2022-11-09,14,남서울본부,2685,865273
2022-11-09,14,서울본부,2134,852582
2022-11-09,15,남서울본부,2668,862336
2022-11-09,15,서울본부,2128,852212
2022-11-09,16,남서울본부,2649,864639
2022-11-09,16,서울본부,2103,851827
2022-11-09,17,남서울본부,2664,864968
2022-11-09,17,서울본부,2108,851922
2022-11-09,18,남서울본부,2720,865007
2022-11-09,18,서울본부,2159,851868
2022-11-09,19,남서울본부,2679,864972
2022-11-09,19,서울본부,2131,851732
2022-11-09,20,남서울본부,2580,860890
2022-11-09,20,서울본부,2072,851998
2022-11-09,21,남서울본부,2449,860854
2022-11-09,21,서울본부,1984,852271
2022-11-09,22,남서울본부,2297,864926
2022-11-09,22,서울본부,1863,852529
2022-11-09,23,남서울본부,2098,865051
2022-11-09,23,서울본부,1706,853099
2022-11-09,24,남서울본부,1935,865188
2022-11-09,24,서울본부,1568,853119
2022-11-10,1,남서울본부,1761,864822
2022-11-10,1,서울본부,1418,853350
2022-11-10,2,남서울본부,1617,864031
2022-11-10,2,서울본부,1289,853207
2022-11-10,3,남서울본부,1407,174657
2022-11-10,3,서울본부,1226,853289
2022-11-10,4,남서울본부,1520,865032
2022-11-10,4,서울본부,1205,853240
2022-11-10,5,남서울본부,1542,865487
2022-11-10,5,서울본부,1224,853439
2022-11-10,6,남서울본부,1667,869169
2022-11-10,6,서울본부,1313,853477
2022-11-10,7,남서울본부,1917,868899
2022-11-10,7,서울본부,1500,853530
2022-11-10,8,남서울본부,2243,869001
2022-11-10,8,서울본부,1748,853723
2022-11-10,9,남서울본부,2505,868812
2022-11-10,9,서울본부,1971,853623
2022-11-10,10,남서울본부,2658,868768
