기준일자,기준시,본부명,전력사용량(MWh),고객호수
2022-11-06,13,서울본부,1681,835540
2022-11-06,14,서울본부,1672,835710
2022-11-06,15,서울본부,1681,835632
2022-11-06,16,서울본부,1685,835714
2022-11-06,17,서울본부,1711,835413
2022-11-06,18,서울본부,1807,835304
2022-11-06,19,서울본부,1877,835299
2022-11-06,20,서울본부,1862,835619
2022-11-06,21,서울본부,1812,835649
2022-11-06,22,서울본부,1734,835652
2022-11-06,23,서울본부,1612,835738
2022-11-06,24,서울본부,1489,835892
2022-11-07,1,서울본부,1342,836103
2022-11-07,2,서울본부,1242,836139
2022-11-07,3,서울본부,1188,836074
2022-11-07,4,서울본부,1167,835949
2022-11-07,5,서울본부,1184,836224
2022-11-07,6,서울본부,1287,835896
2022-11-07,7,서울본부,1490,835494
2022-11-07,8,서울본부,1763,835567
2022-11-07,9,서울본부,2015,835454
2022-11-07,10,서울본부,2160,835974
2022-11-07,11,서울본부,2219,835749
2022-11-07,12,서울본부,2212,835653
2022-11-07,13,서울본부,2187,835708
2022-11-07,14,서울본부,2154,835885
2022-11-07,15,서울본부,2131,835860
2022-11-07,16,서울본부,2124,835944
2022-11-07,17,서울본부,2137,835723
2022-11-07,18,서울본부,2157,835529
2022-11-07,19,서울본부,2142,835740
2022-11-07,20,서울본부,2064,835735
2022-11-07,21,서울본부,1971,835865
2022-11-07,22,서울본부,1854,835857
2022-11-07,23,서울본부,1689,836405
2022-11-07,24,서울본부,1548,836885
2022-11-08,1,서울본부,1409,851117
2022-11-08,2,서울본부,1280,851762
2022-11-08,3,서울본부,1218,851701
2022-11-08,4,서울본부,1193,851470
2022-11-08,5,서울본부,1210,851839
2022-11-08,6,서울본부,1311,852890
2022-11-08,7,서울본부,1507,852231
2022-11-08,8,서울본부,1762,852584
2022-11-08,9,서울본부,1987,852515
2022-11-08,10,서울본부,2117,852167
2022-11-08,11,서울본부,2152,852011
2022-11-08,12,서울본부,2144,852090
2022-11-08,13,서울본부,2116,852210
2022-11-08,14,서울본부,2107,851941
2022-11-08,15,서울본부,2106,852117
2022-11-08,16,서울본부,2096,851958
2022-11-08,17,서울본부,2101,851666
2022-11-08,18,서울본부,2158,851531
2022-11-08,19,서울본부,2140,851602
2022-11-08,20,서울본부,2061,851477
2022-11-08,21,서울본부,1978,851434
2022-11-08,22,서울본부,1867,851677
2022-11-08,23,서울본부,1704,850668
2022-11-08,24,서울본부,1572,852296
2022-11-09,1,서울본부,1420,852319
2022-11-09,2,서울본부,1290,851994
2022-11-09,3,서울본부,1160,524042
2022-11-09,4,서울본부,1207,853059
2022-11-09,5,서울본부,1226,853060
2022-11-09,6,서울본부,1325,853539
2022-11-09,7,서울본부,1518,853252
2022-11-09,8,서울본부,1771,853369
2022-11-09,9,서울본부,2003,853426
2022-11-09,10,서울본부,2140,853008
2022-11-09,11,서울본부,2182,852737
2022-11-09,12,서울본부,2165,852647
2022-11-09,13,서울본부,2141,852637
2022-11-09,14,서울본부,2134,852582
2022-11-09,15,서울본부,2128,852212
2022-11-09,16,서울본부,2103,851827
2022-11-09,17,서울본부,2108,851922
2022-11-09,18,서울본부,2159,851868
2022-11-09,19,서울본부,2131,851732
2022-11-09,20,서울본부,2072,851998
2022-11-09,21,서울본부,1984,852271
2022-11-09,22,서울본부,1863,852529
2022-11-09,23,서울본부,1706,853099
2022-11-09,24,서울본부,1568,853119
2022-11-10,1,서울본부,1418,853350
2022-11-10,2,서울본부,1289,853207
2022-11-10,3,서울본부,1226,853289
2022-11-10,4,서울본부,1205,853240
2022-11-10,5,서울본부,1224,853439
2022-11-10,6,서울본부,1313,853477
2022-11-10,7,서울본부,1500,853530
2022-11-10,8,서울본부,1748,853723
2022-11-10,9,서울본부,1971,853623
2022-11-10,10,서울본부,2104,853449
2022-11-10,11,서울본부,2150,853443
2022-11-10,12,서울본부,2140,853505
2022-11-10,13,서울본부,2107,853894
2022-11-10,14,서울본부,2108,854017
2022-11-10,15,서울본부,2093,853955
2022-11-10,16,서울본부,2070,853442
2022-11-10,17,서울본부,2076,853038
2022-11-10,18,서울본부,2126,852864
2022-11-10,19,서울본부,2107,852620
2022-11-10,20,서울본부,2045,853111
2022-11-10,21,서울본부,1965,853544
2022-11-10,22,서울본부,1849,854703
2022-11-10,23,서울본부,1698,855022
2022-11-10,24,서울본부,1568,855307
2022-11-11,1,서울본부,1424,855867
2022-11-11,2,서울본부,1302,855602
2022-11-11,3,서울본부,1237,855444
2022-11-11,4,서울본부,1211,855634
2022-11-11,5,서울본부,1226,855640
2022-11-11,6,서울본부,1309,855408
2022-11-11,7,서울본부,1501,855599
2022-11-11,8,서울본부,1746,855334
2022-11-11,9,서울본부,1959,855019
2022-11-11,10,서울본부,2075,855161
2022-11-11,11,서울본부,2119,855070
2022-11-11,12,서울본부,2107,855302
2022-11-11,13,서울본부,2079,855043
2022-11-11,14,서울본부,2081,855100
2022-11-11,15,서울본부,2082,855216
2022-11-11,16,서울본부,2067,854922
2022-11-11,17,서울본부,2069,854693
2022-11-11,18,서울본부,2111,854672
2022-11-11,19,서울본부,2077,854813
2022-11-11,20,서울본부,2006,855128
2022-11-11,21,서울본부,1915,855497
2022-11-11,22,서울본부,1814,855775
2022-11-11,23,서울본부,1667,855940
2022-11-11,24,서울본부,1556,855916
2022-11-12,1,서울본부,1419,856303
2022-11-12,2,서울본부,1289,856403
2022-11-12,3,서울본부,1222,856330
2022-11-12,4,서울본부,1189,856120
2022-11-12,5,서울본부,1193,850986
2022-11-12,6,서울본부,1247,851021
2022-11-12,7,서울본부,1343,856411
2022-11-12,8,서울본부,1446,856301
2022-11-12,9,서울본부,1599,856182
2022-11-12,10,서울본부,1731,856166
2022-11-12,11,서울본부,1794,856443
2022-11-12,12,서울본부,1798,856286
2022-11-12,13,서울본부,1795,856205
2022-11-12,14,서울본부,1795,856401
2022-11-12,15,서울본부,1811,856459
2022-11-12,16,서울본부,1814,856534
2022-11-12,17,서울본부,1823,856319
2022-11-12,18,서울본부,1877,856196
2022-11-12,19,서울본부,1890,856265
2022-11-12,20,서울본부,1863,856197
2022-11-12,21,서울본부,1811,856037
2022-11-12,22,서울본부,1738,856399
2022-11-12,23,서울본부,1626,856498
2022-11-12,24,서울본부,1522,856490
2022-11-13,1,서울본부,1375,856607
2022-11-13,2,서울본부,1267,856424
2022-11-13,3,서울본부,1201,856362
2022-11-13,4,서울본부,1167,856278
2022-11-13,5,서울본부,1170,856273
2022-11-13,6,서울본부,1216,856268
2022-11-13,7,서울본부,1291,855511
2022-11-13,8,서울본부,1371,855353
2022-11-13,9,서울본부,1496,855831
2022-11-13,10,서울본부,1606,855816
2022-11-13,11,서울본부,1699,855793
2022-11-13,12,서울본부,1732,855841
2022-11-13,13,서울본부,1750,855747
2022-11-13,14,서울본부,1749,855759
2022-11-13,15,서울본부,1734,855882
2022-11-13,16,서울본부,1731,855918
2022-11-13,17,서울본부,1757,855994
2022-11-13,18,서울본부,1839,855726
2022-11-13,19,서울본부,1875,855437
2022-11-13,20,서울본부,1855,855551
2022-11-13,21,서울본부,1807,855734
2022-11-13,22,서울본부,1724,855834
2022-11-13,23,서울본부,1610,856113
2022-11-13,24,서울본부,1492,855881
2022-11-14,1,서울본부,1346,855994
2022-11-14,2,서울본부,1241,856600
2022-11-14,3,서울본부,1186,856289
2022-11-14,4,서울본부,1165,856079
2022-11-14,5,서울본부,1184,856470
2022-11-14,6,서울본부,1284,856567
2022-11-14,7,서울본부,1477,856441
2022-11-14,8,서울본부,1734,856287
2022-11-14,9,서울본부,1985,856279
2022-11-14,10,서울본부,2126,856413
2022-11-14,11,서울본부,2182,856362
2022-11-14,12,서울본부,2187,856114
2022-11-14,13,서울본부,2158,855830
2022-11-14,14,서울본부,2137,855662
2022-11-14,15,서울본부,2117,855638
2022-11-14,16,서울본부,2100,854975
2022-11-14,17,서울본부,2105,854381
2022-11-14,18,서울본부,2164,853443
2022-11-14,19,서울본부,2143,853081
2022-11-14,20,서울본부,2068,852823
2022-11-14,21,서울본부,1972,852810
2022-11-14,22,서울본부,1855,853964
2022-11-14,23,서울본부,1701,856143
2022-11-14,24,서울본부,1566,856683
2022-11-15,1,서울본부,1420,857284
2022-11-15,2,서울본부,1287,856609
2022-11-15,3,서울본부,1229,856080
2022-11-15,4,서울본부,1203,855762
2022-11-15,5,서울본부,1201,757219
2022-11-15,6,서울본부,1327,856544
2022-11-15,7,서울본부,1526,856572
2022-11-15,8,서울본부,1789,856577
2022-11-15,9,서울본부,2047,855222
2022-11-15,10,서울본부,2209,855150
2022-11-15,11,서울본부,2245,855499
2022-11-15,12,서울본부,2225,856205
2022-11-15,13,서울본부,2191,856275
2022-11-15,14,서울본부,2210,856766
2022-11-15,15,서울본부,2211,856733
2022-11-15,16,서울본부,2179,856628
2022-11-15,17,서울본부,2172,856503
2022-11-15,18,서울본부,2220,855503
2022-11-15,19,서울본부,2176,856144
2022-11-15,20,서울본부,2097,857090
2022-11-15,21,서울본부,2006,857763
2022-11-15,22,서울본부,1889,857730
2022-11-15,23,서울본부,1723,858057
2022-11-15,24,서울본부,1577,857571
2022-11-16,1,서울본부,1428,856664
2022-11-16,2,서울본부,1301,856754
2022-11-16,3,서울본부,1240,857135
2022-11-16,4,서울본부,1216,857247
2022-11-16,5,서울본부,1229,857225
2022-11-16,6,서울본부,1332,857015
2022-11-16,7,서울본부,1530,856247
2022-11-16,8,서울본부,1793,855729
2022-11-16,9,서울본부,2063,855233
2022-11-16,10,서울본부,2220,851926
2022-11-16,11,서울본부,2006,263253
2022-11-16,12,서울본부,2062,347454
2022-11-16,13,서울본부,2193,857992
2022-11-16,14,서울본부,2176,858032
2022-11-16,15,서울본부,2167,858028
2022-11-16,16,서울본부,2151,858191
2022-11-16,17,서울본부,2159,857846
2022-11-16,18,서울본부,2226,857456
2022-11-16,19,서울본부,2189,857551
2022-11-16,20,서울본부,2098,857566
2022-11-16,21,서울본부,1922,855379
2022-11-16,22,서울본부,1830,858070
2022-11-16,23,서울본부,1726,858405
2022-11-16,24,서울본부,1589,858666
2022-11-17,1,서울본부,1440,858886
2022-11-17,2,서울본부,1313,858762
2022-11-17,3,서울본부,1253,858758
2022-11-17,4,서울본부,1225,858844
2022-11-17,5,서울본부,1246,858839
2022-11-17,6,서울본부,1361,858648
2022-11-17,7,서울본부,1558,857816
2022-11-17,8,서울본부,1772,857630
2022-11-17,9,서울본부,2019,857843
2022-11-17,10,서울본부,2174,858050
2022-11-17,11,서울본부,2223,858707
2022-11-17,12,서울본부,2202,858988
2022-11-17,13,서울본부,2159,859349
2022-11-17,14,서울본부,2147,859408
2022-11-17,15,서울본부,2141,859292
2022-11-17,16,서울본부,2123,858989
2022-11-17,17,서울본부,2132,859058
2022-11-17,18,서울본부,2191,859078
2022-11-17,19,서울본부,2167,858869
2022-11-17,20,서울본부,2090,858858
2022-11-17,21,서울본부,1993,859210
2022-11-17,22,서울본부,1879,859244
2022-11-17,23,서울본부,1717,859364
2022-11-17,24,서울본부,1576,859553
2022-11-18,1,서울본부,1434,859833
2022-11-18,2,서울본부,1309,859986
2022-11-18,3,서울본부,1250,860022
2022-11-18,4,서울본부,1225,859907
2022-11-18,5,서울본부,1242,859652
2022-11-18,6,서울본부,1342,859441
2022-11-18,7,서울본부,1530,859139
2022-11-18,8,서울본부,1775,859648
2022-11-18,9,서울본부,2029,860105
2022-11-18,10,서울본부,2174,860042
2022-11-18,11,서울본부,2201,860090
2022-11-18,12,서울본부,2174,859871
2022-11-18,13,서울본부,2131,859829
2022-11-18,14,서울본부,2126,859728
2022-11-18,15,서울본부,2118,859398
2022-11-18,16,서울본부,2104,859201
2022-11-18,17,서울본부,2109,859158
2022-11-18,18,서울본부,2162,859042
2022-11-18,19,서울본부,2121,859357
2022-11-18,20,서울본부,2034,859895
2022-11-18,21,서울본부,1944,860231
2022-11-18,22,서울본부,1835,860214
2022-11-18,23,서울본부,1688,860337
2022-11-18,24,서울본부,1575,860215
2022-11-19,1,서울본부,1442,860190
2022-11-19,2,서울본부,1312,859973
2022-11-19,3,서울본부,1239,860229
2022-11-19,4,서울본부,1209,860390
2022-11-19,5,서울본부,1214,860577
2022-11-19,6,서울본부,1274,860412
2022-11-19,7,서울본부,1370,860005
2022-11-19,8,서울본부,1482,859985
2022-11-19,9,서울본부,1631,859759
2022-11-19,10,서울본부,1759,859752
2022-11-19,11,서울본부,1825,859936
2022-11-19,12,서울본부,1837,859759
2022-11-19,13,서울본부,1819,859449
2022-11-19,14,서울본부,1789,859500
2022-11-19,15,서울본부,1770,859727
2022-11-19,16,서울본부,1759,859477
2022-11-19,17,서울본부,1772,859361
2022-11-19,18,서울본부,1846,859355
2022-11-19,19,서울본부,1874,859534
2022-11-19,20,서울본부,1841,859486
2022-11-19,21,서울본부,1789,859396
2022-11-19,22,서울본부,1713,859519
2022-11-19,23,서울본부,1611,859621
2022-11-19,24,서울본부,1508,860031
2022-11-20,1,서울본부,1370,860137
2022-11-20,2,서울본부,1266,860200
2022-11-20,3,서울본부,1204,860304
2022-11-20,4,서울본부,1171,860279
2022-11-20,5,서울본부,1172,860132
2022-11-20,6,서울본부,1220,859867
2022-11-20,7,서울본부,1301,859566
2022-11-20,8,서울본부,1392,859793
2022-11-20,9,서울본부,1504,859620
2022-11-20,10,서울본부,1600,859772
2022-11-20,11,서울본부,1669,859941
2022-11-20,12,서울본부,1677,859774
2022-11-20,13,서울본부,1686,859607
2022-11-20,14,서울본부,1688,859377
2022-11-20,15,서울본부,1675,859428
2022-11-20,16,서울본부,1676,859336
2022-11-20,17,서울본부,1708,859475
2022-11-20,18,서울본부,1814,859831
2022-11-20,19,서울본부,1871,859661
2022-11-20,20,서울본부,1858,859937
2022-11-20,21,서울본부,1808,859948
2022-11-20,22,서울본부,1730,860100
2022-11-20,23,서울본부,1616,860304
2022-11-20,24,서울본부,1501,860182
2022-11-21,1,서울본부,1352,859945
2022-11-21,2,서울본부,1251,859827
2022-11-21,3,서울본부,1196,860027
2022-11-21,4,서울본부,1170,860122
2022-11-21,5,서울본부,1187,860347
2022-11-21,6,서울본부,1291,860021
2022-11-21,7,서울본부,1493,859479
2022-11-21,8,서울본부,1759,859751
2022-11-21,9,서울본부,2004,859634
2022-11-21,10,서울본부,2136,859427
2022-11-21,11,서울본부,2183,859177
2022-11-21,12,서울본부,2170,859321
2022-11-21,13,서울본부,2154,859290
2022-11-21,14,서울본부,2184,859060
2022-11-21,15,서울본부,2186,859108
2022-11-21,16,서울본부,2154,858178
2022-11-21,17,서울본부,2156,858189
2022-11-21,18,서울본부,2202,857530
2022-11-21,19,서울본부,2155,857411
2022-11-21,20,서울본부,2077,859507
2022-11-21,21,서울본부,1980,859911
2022-11-21,22,서울본부,1865,858891
2022-11-21,23,서울본부,1704,858954
2022-11-21,24,서울본부,1573,859256
2022-11-22,1,서울본부,1426,859399
2022-11-22,2,서울본부,1297,859468
2022-11-22,3,서울본부,1233,859680
2022-11-22,4,서울본부,1208,859312
2022-11-22,5,서울본부,1226,858824
2022-11-22,6,서울본부,1329,859792
2022-11-22,7,서울본부,1510,860499
2022-11-22,8,서울본부,1792,859681
2022-11-22,9,서울본부,2043,859454
2022-11-22,10,서울본부,2191,860536
2022-11-22,11,서울본부,2222,860516
2022-11-22,12,서울본부,2216,861001
2022-11-22,13,서울본부,2206,861172
2022-11-22,14,서울본부,2204,861412
2022-11-22,15,서울본부,2190,861064
2022-11-22,16,서울본부,2172,860120
2022-11-22,17,서울본부,2179,860238
2022-11-22,18,서울본부,2222,859697
2022-11-22,19,서울본부,2171,860897
2022-11-22,20,서울본부,2095,861126
2022-11-22,21,서울본부,1994,861049
2022-11-22,22,서울본부,1879,861433
2022-11-22,23,서울본부,1724,861652
2022-11-22,24,서울본부,1582,861783
2022-11-23,1,서울본부,1433,862701
2022-11-23,2,서울본부,1304,862454
2022-11-23,3,서울본부,1240,862167
2022-11-23,4,서울본부,1213,862268
2022-11-23,5,서울본부,1229,862466
2022-11-23,6,서울본부,1332,862487
2022-11-23,7,서울본부,1528,862502
2022-11-23,8,서울본부,1784,862269
2022-11-23,9,서울본부,2027,862067
2022-11-23,10,서울본부,2148,861966
2022-11-23,11,서울본부,2180,862092
2022-11-23,12,서울본부,2159,861999
2022-11-23,13,서울본부,2127,861639
2022-11-23,14,서울본부,2123,861376
2022-11-23,15,서울본부,2118,860771
2022-11-23,16,서울본부,2108,860616
2022-11-23,17,서울본부,2127,860945
2022-11-23,18,서울본부,2197,860706
2022-11-23,19,서울본부,2177,860833
2022-11-23,20,서울본부,2102,861480
2022-11-23,21,서울본부,2005,861588
2022-11-23,22,서울본부,1888,861832
2022-11-23,23,서울본부,1733,862075
2022-11-23,24,서울본부,1605,862379
2022-11-24,1,서울본부,1449,862265
2022-11-24,2,서울본부,1314,861485
2022-11-24,3,서울본부,1249,861386
2022-11-24,4,서울본부,1222,861638
2022-11-24,5,서울본부,1238,861476
2022-11-24,6,서울본부,1340,861844
2022-11-24,7,서울본부,1537,862104
2022-11-24,8,서울본부,1803,861573
2022-11-24,9,서울본부,2066,860439
2022-11-24,10,서울본부,2219,855757
2022-11-24,11,서울본부,2257,857097
2022-11-24,12,서울본부,2230,861283
2022-11-24,13,서울본부,2185,861210
2022-11-24,14,서울본부,2166,861169
2022-11-24,15,서울본부,2152,860831
2022-11-24,16,서울본부,2142,860453
2022-11-24,17,서울본부,2156,860603
2022-11-24,18,서울본부,2205,860846
2022-11-24,19,서울본부,2166,861771
2022-11-24,20,서울본부,2092,862010
2022-11-24,21,서울본부,1991,862327
2022-11-24,22,서울본부,1893,862672
2022-11-24,23,서울본부,1742,862593
2022-11-24,24,서울본부,1623,862846
2022-11-25,1,서울본부,1483,863029
2022-11-25,2,서울본부,1331,863161
2022-11-25,3,서울본부,1257,863199
2022-11-25,4,서울본부,1221,862117
2022-11-25,5,서울본부,1237,863553
2022-11-25,6,서울본부,1339,863990
2022-11-25,7,서울본부,1526,863744
2022-11-25,8,서울본부,1780,863102
2022-11-25,9,서울본부,2036,863270
2022-11-25,10,서울본부,2191,862982
2022-11-25,11,서울본부,2214,862341
2022-11-25,12,서울본부,2185,862509
2022-11-25,13,서울본부,2141,863048
2022-11-25,14,서울본부,2133,862739
2022-11-25,15,서울본부,2121,862420
2022-11-25,16,서울본부,2107,862462
2022-11-25,17,서울본부,2117,861754
2022-11-25,18,서울본부,2168,861009
2022-11-25,19,서울본부,2124,861153
2022-11-25,20,서울본부,2042,862009
2022-11-25,21,서울본부,1947,862345
2022-11-25,22,서울본부,1843,862963
2022-11-25,23,서울본부,1702,862599
2022-11-25,24,서울본부,1586,862646
2022-11-26,1,서울본부,1445,863032
2022-11-26,2,서울본부,1311,863167
2022-11-26,3,서울본부,1241,862891
2022-11-26,4,서울본부,1208,861862
2022-11-26,5,서울본부,1214,862476
2022-11-26,6,서울본부,1274,862642
2022-11-26,7,서울본부,1366,862429
2022-11-26,8,서울본부,1478,862048
2022-11-26,9,서울본부,1636,862415
2022-11-26,10,서울본부,1778,862595
2022-11-26,11,서울본부,1859,862235
2022-11-26,12,서울본부,1874,861684
2022-11-26,13,서울본부,1868,861617
2022-11-26,14,서울본부,1849,862127
2022-11-26,15,서울본부,1833,862219
2022-11-26,16,서울본부,1827,862177
2022-11-26,17,서울본부,1848,862109
2022-11-26,18,서울본부,1923,860182
2022-11-26,19,서울본부,1947,860434
2022-11-26,20,서울본부,1920,861672
2022-11-26,21,서울본부,1866,861489
2022-11-26,22,서울본부,1785,861579
2022-11-26,23,서울본부,1671,861968
2022-11-26,24,서울본부,1561,862249
2022-11-27,1,서울본부,1425,862357
2022-11-27,2,서울본부,1315,862247
2022-11-27,3,서울본부,1252,862032
2022-11-27,4,서울본부,1218,861671
2022-11-27,5,서울본부,1225,862343
2022-11-27,6,서울본부,1278,862146
2022-11-27,7,서울본부,1361,861927
2022-11-27,8,서울본부,1455,861840
2022-11-27,9,서울본부,1589,861973
2022-11-27,10,서울본부,1696,862028
2022-11-27,11,서울본부,1774,862051
2022-11-27,12,서울본부,1783,861512
2022-11-27,13,서울본부,1782,861446
2022-11-27,14,서울본부,1785,861985
2022-11-27,15,서울본부,1771,861709
2022-11-27,16,서울본부,1760,861649
2022-11-27,17,서울본부,1781,862155
2022-11-27,18,서울본부,1885,861861
2022-11-27,19,서울본부,1937,861904
2022-11-27,20,서울본부,1915,862140
2022-11-27,21,서울본부,1861,862168
2022-11-27,22,서울본부,1782,861944
2022-11-27,23,서울본부,1655,862163
2022-11-27,24,서울본부,1542,862432
2022-11-28,1,서울본부,1386,862252
2022-11-28,2,서울본부,1279,861917
2022-11-28,3,서울본부,1220,861789
2022-11-28,4,서울본부,1195,861844
2022-11-28,5,서울본부,1215,861905
2022-11-28,6,서울본부,1322,861612
2022-11-28,7,서울본부,1528,861318
2022-11-28,8,서울본부,1811,861286
2022-11-28,9,서울본부,2107,861036
2022-11-28,10,서울본부,2286,861018
2022-11-28,11,서울본부,2346,860104
2022-11-28,12,서울본부,2325,860822
2022-11-28,13,서울본부,2285,860545
2022-11-28,14,서울본부,2274,857474
2022-11-28,15,서울본부,2265,856270
2022-11-28,16,서울본부,2246,858139
2022-11-28,17,서울본부,2250,860371
2022-11-28,18,서울본부,2286,862629
2022-11-28,19,서울본부,2213,862420
2022-11-28,20,서울본부,2122,863322
2022-11-28,21,서울본부,2021,863738
2022-11-28,22,서울본부,1912,864616
2022-11-28,23,서울본부,1750,865840
2022-11-28,24,서울본부,1633,865503
2022-11-29,1,서울본부,1499,865876
2022-11-29,2,서울본부,1347,865979
2022-11-29,3,서울본부,1273,866067
2022-11-29,4,서울본부,1243,866002
2022-11-29,5,서울본부,1256,866148
2022-11-29,6,서울본부,1354,866371
2022-11-29,7,서울본부,1547,865837
2022-11-29,8,서울본부,1812,865383
2022-11-29,9,서울본부,2094,865285
2022-11-29,10,서울본부,2282,865229
2022-11-29,11,서울본부,2368,864491
2022-11-29,12,서울본부,2379,863770
2022-11-29,13,서울본부,2347,853125
2022-11-29,14,서울본부,2308,845900
2022-11-29,15,서울본부,2292,803334
2022-11-29,16,서울본부,2283,752740
2022-11-29,17,서울본부,2329,826401
2022-11-29,18,서울본부,2398,865099
2022-11-29,19,서울본부,2347,863677
2022-11-29,20,서울본부,2240,812929
2022-11-29,21,서울본부,2164,865422
2022-11-29,22,서울본부,2049,865667
2022-11-29,23,서울본부,1876,865372
2022-11-29,24,서울본부,1740,865257
2022-11-30,1,서울본부,1590,865384
2022-11-30,2,서울본부,1463,865737
2022-11-30,3,서울본부,1399,865428
2022-11-30,4,서울본부,1376,865375
2022-11-30,5,서울본부,1402,865483
2022-11-30,6,서울본부,1522,865934
2022-11-30,7,서울본부,1753,865427
2022-11-30,8,서울본부,2092,865217
2022-11-30,9,서울본부,2477,865160
2022-11-30,10,서울본부,2750,865590
2022-11-30,11,서울본부,2846,865466
2022-11-30,12,서울본부,2837,865189
2022-11-30,13,서울본부,2786,865355
2022-11-30,14,서울본부,2771,864868
2022-11-30,15,서울본부,2740,864819
2022-11-30,16,서울본부,2711,864739
2022-11-30,17,서울본부,2709,864970
2022-11-30,18,서울본부,2755,864774
2022-11-30,19,서울본부,2654,865039
2022-11-30,20,서울본부,2541,865263
2022-11-30,21,서울본부,2413,865362
2022-11-30,22,서울본부,2246,865551
2022-11-30,23,서울본부,2044,865297
2022-11-30,24,서울본부,1881,864985
2022-12-01,1,서울본부,1616,864125
2022-12-01,2,서울본부,1488,864066
2022-12-01,3,서울본부,1416,864401
2022-12-01,4,서울본부,1388,864526
2022-12-01,5,서울본부,1406,864652
2022-12-01,6,서울본부,1522,864653
2022-12-01,7,서울본부,1750,863986
2022-12-01,8,서울본부,2077,864034
2022-12-01,9,서울본부,2456,864096
2022-12-01,10,서울본부,2725,864203
2022-12-01,11,서울본부,2826,864612
2022-12-01,12,서울본부,2819,865422
2022-12-01,13,서울본부,2775,865395
2022-12-01,14,서울본부,2747,865570
2022-12-01,15,서울본부,2713,865623
2022-12-01,16,서울본부,2679,865224
2022-12-01,17,서울본부,2672,865162
2022-12-01,18,서울본부,2686,865368
2022-12-01,19,서울본부,2558,866222
2022-12-01,20,서울본부,2427,866740
2022-12-01,21,서울본부,2293,866628
2022-12-01,22,서울본부,2122,865926
2022-12-01,23,서울본부,1930,866277
2022-12-01,24,서울본부,1775,866612
2022-12-02,1,서울본부,1621,867077
2022-12-02,2,서울본부,1481,867029
2022-12-02,3,서울본부,1414,865778
2022-12-02,4,서울본부,1389,852904
2022-12-02,5,서울본부,1412,867387
2022-12-02,6,서울본부,1530,867346
2022-12-02,7,서울본부,1755,867133
2022-12-02,8,서울본부,2081,866170
2022-12-02,9,서울본부,2402,684577
2022-12-02,10,서울본부,2733,866770
2022-12-02,11,서울본부,2826,866558
2022-12-02,12,서울본부,2807,866676
2022-12-02,13,서울본부,2741,866264
2022-12-02,14,서울본부,2706,866219
2022-12-02,15,서울본부,2660,866588
2022-12-02,16,서울본부,2603,865580
2022-12-02,17,서울본부,2555,866236
2022-12-02,18,서울본부,2597,866358
2022-12-02,19,서울본부,2455,866172
2022-12-02,20,서울본부,2331,866674
2022-12-02,21,서울본부,2198,866456
2022-12-02,22,서울본부,2039,866373
2022-12-02,23,서울본부,1840,866137
2022-12-02,24,서울본부,1701,790897
2022-12-03,1,서울본부,1604,866945
2022-12-03,2,서울본부,1503,855459
2022-12-03,3,서울본부,1436,867252
2022-12-03,4,서울본부,1345,867361
2022-12-03,5,서울본부,1319,819172
2022-12-03,6,서울본부,1364,867453
2022-12-03,7,서울본부,1484,867475
2022-12-03,8,서울본부,1606,867206
2022-12-03,9,서울본부,1807,867437
2022-12-03,10,서울본부,2043,867452
2022-12-03,11,서울본부,2170,867118
2022-12-03,12,서울본부,2182,866898
2022-12-03,13,서울본부,2125,867030
2022-12-03,14,서울본부,2084,867142
2022-12-03,15,서울본부,2051,867129
2022-12-03,16,서울본부,2018,867029
2022-12-03,17,서울본부,2011,867057
2022-12-03,18,서울본부,2059,866995
2022-12-03,19,서울본부,2055,866884
2022-12-03,20,서울본부,2008,867260
2022-12-03,21,서울본부,1943,867039
2022-12-03,22,서울본부,1855,867287
2022-12-03,23,서울본부,1737,867236
2022-12-03,24,서울본부,1638,867393
2022-12-04,1,서울본부,1506,867306
2022-12-04,2,서울본부,1398,866887
2022-12-04,3,서울본부,1335,866813
2022-12-04,4,서울본부,1306,866960
2022-12-04,5,서울본부,1298,800272
2022-12-04,6,서울본부,1371,867358
2022-12-04,7,서울본부,1462,867053
2022-12-04,8,서울본부,1563,866869
2022-12-04,9,서울본부,1716,866956
2022-12-04,10,서울본부,1870,867331
2022-12-04,11,서울본부,1996,867214
2022-12-04,12,서울본부,2038,867098
2022-12-04,13,서울본부,2026,808515
2022-12-04,14,서울본부,2045,867519
2022-12-04,15,서울본부,2037,867845
2022-12-04,16,서울본부,2031,867660
2022-12-04,17,서울본부,2056,867671
2022-12-04,18,서울본부,2148,867650
2022-12-04,19,서울본부,2171,867581
2022-12-04,20,서울본부,2134,867347
2022-12-04,21,서울본부,2063,867335
2022-12-04,22,서울본부,1965,867659
2022-12-04,23,서울본부,1826,867597
2022-12-04,24,서울본부,1697,867345
2022-12-05,1,서울본부,1654,868823
2022-12-05,2,서울본부,1540,869017
2022-12-05,3,서울본부,1472,869051
2022-12-05,4,서울본부,1443,869096
2022-12-05,5,서울본부,1467,868821
2022-12-05,6,서울본부,1600,868692
2022-12-05,7,서울본부,1865,864965
2022-12-05,8,서울본부,2238,865370
2022-12-05,9,서울본부,2702,867770
2022-12-05,10,서울본부,3028,867003
2022-12-05,11,서울본부,3094,699487
2022-12-05,12,서울본부,3126,868785
2022-12-05,13,서울본부,3010,793938
2022-12-05,14,서울본부,2998,868616
